Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa),Date,Time
930,69.1,44.0,1012.9,01/31/2024,02:00:06
928,69.1,44.0,1012.8,01/31/2024,02:01:06
905,69.1,44.0,1012.8,01/31/2024,02:02:06
910,69.1,44.0,1012.9,01/31/2024,02:03:06
930,69.1,44.0,1012.8,01/31/2024,02:04:06
945,69.0,44.0,1012.8,01/31/2024,02:05:06
927,69.1,44.0,1012.8,01/31/2024,02:06:06
907,69.1,44.0,1012.7,01/31/2024,02:07:06
925,69.0,44.0,1012.8,01/31/2024,02:08:06
935,69.1,44.0,1012.8,01/31/2024,02:09:06
919,69.0,44.0,1012.8,01/31/2024,02:10:06
933,69.0,44.0,1012.7,01/31/2024,02:11:06
939,69.0,44.0,1012.7,01/31/2024,02:12:06
931,69.0,44.0,1012.8,01/31/2024,02:13:06
919,69.1,44.0,1012.9,01/31/2024,02:14:06
941,69.1,44.0,1012.8,01/31/2024,02:15:06
932,69.0,44.0,1012.8,01/31/2024,02:16:06
945,69.0,44.0,1012.8,01/31/2024,02:17:06
946,69.0,44.0,1012.8,01/31/2024,02:18:06
923,69.1,44.0,1012.8,01/31/2024,02:19:06
918,69.0,44.0,1012.8,01/31/2024,02:20:06
905,69.0,44.0,1012.9,01/31/2024,02:21:06
922,69.0,44.0,1012.9,01/31/2024,02:22:06
936,69.0,44.0,1012.8,01/31/2024,02:23:06
957,69.0,44.0,1012.8,01/31/2024,02:24:06
921,69.0,44.0,1012.9,01/31/2024,02:25:06
929,69.0,44.0,1012.8,01/31/2024,02:26:06
926,69.0,44.0,1012.9,01/31/2024,02:27:06
933,69.0,44.0,1012.8,01/31/2024,02:28:06
938,69.0,44.0,1012.7,01/31/2024,02:29:06
914,69.0,44.0,1012.7,01/31/2024,02:30:06
904,69.0,44.0,1012.7,01/31/2024,02:31:06
924,69.0,44.0,1012.7,01/31/2024,02:32:06
930,69.0,44.0,1012.7,01/31/2024,02:33:06
917,69.0,44.0,1012.7,01/31/2024,02:34:06
925,69.0,44.0,1012.7,01/31/2024,02:35:06
906,69.0,44.0,1012.6,01/31/2024,02:36:06
931,69.0,44.0,1012.6,01/31/2024,02:37:06
920,69.0,44.0,1012.6,01/31/2024,02:38:06
917,69.0,45.0,1012.6,01/31/2024,02:39:06
906,68.9,44.0,1012.6,01/31/2024,02:40:06
930,68.9,44.0,1012.6,01/31/2024,02:41:06
948,68.9,44.0,1012.6,01/31/2024,02:42:06
928,68.9,45.0,1012.6,01/31/2024,02:43:06
947,68.9,45.0,1012.5,01/31/2024,02:44:06
936,69.0,45.0,1012.5,01/31/2024,02:45:06
916,68.9,45.0,1012.5,01/31/2024,02:46:06
914,69.0,45.0,1012.5,01/31/2024,02:47:06
940,69.0,45.0,1012.4,01/31/2024,02:48:06
934,69.0,45.0,1012.4,01/31/2024,02:49:06
932,69.0,45.0,1012.4,01/31/2024,02:50:06
944,68.9,45.0,1012.5,01/31/2024,02:51:06
930,69.0,45.0,1012.4,01/31/2024,02:52:06
925,68.9,45.0,1012.4,01/31/2024,02:53:06
923,68.9,45.0,1012.3,01/31/2024,02:54:06
917,69.0,45.0,1012.3,01/31/2024,02:55:06
921,68.9,45.0,1012.2,01/31/2024,02:56:06
922,68.9,45.0,1012.2,01/31/2024,02:57:06
942,68.9,45.0,1012.2,01/31/2024,02:58:06
924,69.0,45.0,1012.2,01/31/2024,02:59:06
936,68.9,45.0,1012.1,01/31/2024,03:00:06
919,68.9,45.0,1012.2,01/31/2024,03:01:06
929,68.9,45.0,1012.2,01/31/2024,03:02:06
917,68.9,45.0,1012.1,01/31/2024,03:03:06
924,68.9,45.0,1012.2,01/31/2024,03:04:06
932,68.8,45.0,1012.0,01/31/2024,03:05:06
928,68.9,45.0,1012.1,01/31/2024,03:06:06
928,68.9,45.0,1012.1,01/31/2024,03:07:06
908,68.9,45.0,1012.0,01/31/2024,03:08:06
940,68.9,45.0,1012.0,01/31/2024,03:09:06
922,68.9,45.0,1011.9,01/31/2024,03:10:06
929,68.9,45.0,1011.9,01/31/2024,03:11:06
922,68.9,45.0,1012.0,01/31/2024,03:12:06
929,68.8,45.0,1011.9,01/31/2024,03:13:06
938,68.8,45.0,1012.0,01/31/2024,03:14:06
926,68.8,45.0,1011.9,01/31/2024,03:15:06
936,68.8,45.0,1011.9,01/31/2024,03:16:06
942,68.9,45.0,1011.9,01/31/2024,03:17:06
928,68.9,45.0,1011.9,01/31/2024,03:18:06
942,68.9,45.0,1011.9,01/31/2024,03:19:06
932,68.8,45.0,1011.9,01/31/2024,03:20:06
940,68.9,45.0,1012.0,01/31/2024,03:21:06
927,68.8,45.0,1011.8,01/31/2024,03:22:06
913,68.8,45.0,1011.8,01/31/2024,03:23:06
933,68.9,45.0,1011.8,01/31/2024,03:24:06
906,68.9,45.0,1011.8,01/31/2024,03:25:06
927,68.8,45.0,1011.8,01/31/2024,03:26:06
932,68.8,45.0,1011.8,01/31/2024,03:27:06
933,68.8,45.0,1011.8,01/31/2024,03:28:06
918,68.8,45.0,1011.9,01/31/2024,03:29:06
923,68.8,45.0,1011.7,01/31/2024,03:30:06
914,68.8,45.0,1011.8,01/31/2024,03:31:06
908,68.8,45.0,1011.8,01/31/2024,03:32:06
947,68.8,45.0,1011.7,01/31/2024,03:33:06
925,68.8,45.0,1011.8,01/31/2024,03:34:06
908,68.8,45.0,1011.7,01/31/2024,03:35:06
938,68.8,45.0,1011.7,01/31/2024,03:36:06
919,68.8,45.0,1011.7,01/31/2024,03:37:06
926,68.8,45.0,1011.7,01/31/2024,03:38:06
933,68.8,45.0,1011.7,01/31/2024,03:39:06
923,68.8,45.0,1011.6,01/31/2024,03:40:06
916,68.8,45.0,1011.7,01/31/2024,03:41:06
936,68.8,45.0,1011.7,01/31/2024,03:42:06
916,68.8,45.0,1011.7,01/31/2024,03:43:06
889,68.8,45.0,1011.7,01/31/2024,03:44:06
913,68.8,45.0,1011.6,01/31/2024,03:45:06
915,68.8,45.0,1011.7,01/31/2024,03:46:06
916,68.8,45.0,1011.7,01/31/2024,03:47:06
923,68.8,45.0,1011.7,01/31/2024,03:48:06
951,68.8,45.0,1011.7,01/31/2024,03:49:06
933,68.8,45.0,1011.6,01/31/2024,03:50:06
903,68.8,45.0,1011.7,01/31/2024,03:51:06
919,68.8,45.0,1011.7,01/31/2024,03:52:06
923,68.8,45.0,1011.7,01/31/2024,03:53:06
919,68.7,45.0,1011.6,01/31/2024,03:54:06
914,68.8,45.0,1011.5,01/31/2024,03:55:06
916,68.8,45.0,1011.5,01/31/2024,03:56:06
933,68.8,45.0,1011.6,01/31/2024,03:57:06
909,68.8,45.0,1011.6,01/31/2024,03:58:06
911,68.8,45.0,1011.6,01/31/2024,03:59:06
918,68.8,45.0,1011.6,01/31/2024,04:00:06
906,68.8,45.0,1011.6,01/31/2024,04:01:06
908,68.8,45.0,1011.6,01/31/2024,04:02:06
916,68.8,45.0,1011.7,01/31/2024,04:03:06
917,68.8,45.0,1011.8,01/31/2024,04:04:06
925,68.8,45.0,1011.6,01/31/2024,04:05:06
891,68.8,45.0,1011.6,01/31/2024,04:06:06
931,68.7,45.0,1011.7,01/31/2024,04:07:06
911,68.7,45.0,1011.7,01/31/2024,04:08:06
910,68.7,45.0,1011.6,01/31/2024,04:09:06
941,68.7,45.0,1011.5,01/31/2024,04:10:06
905,68.7,45.0,1011.6,01/31/2024,04:11:06
929,68.8,45.0,1011.7,01/31/2024,04:12:06
946,68.7,45.0,1011.7,01/31/2024,04:13:06
942,68.7,45.0,1011.6,01/31/2024,04:14:06
928,68.7,45.0,1011.6,01/31/2024,04:15:06
928,68.7,45.0,1011.7,01/31/2024,04:16:06
918,68.7,45.0,1011.7,01/31/2024,04:17:06
906,68.7,45.0,1011.8,01/31/2024,04:18:06
916,68.7,45.0,1011.7,01/31/2024,04:19:06
907,68.7,45.0,1011.7,01/31/2024,04:20:06
913,68.7,45.0,1011.8,01/31/2024,04:21:06
928,68.7,45.0,1011.8,01/31/2024,04:22:06
930,68.6,45.0,1011.8,01/31/2024,04:23:06
933,68.6,45.0,1011.8,01/31/2024,04:24:06
921,68.7,45.0,1011.8,01/31/2024,04:25:06
925,68.7,45.0,1011.7,01/31/2024,04:26:06
933,68.7,45.0,1011.7,01/31/2024,04:27:06
926,68.6,45.0,1011.8,01/31/2024,04:28:06
920,68.6,45.0,1011.8,01/31/2024,04:29:06
935,68.6,45.0,1011.8,01/31/2024,04:30:06
936,68.6,45.0,1011.8,01/31/2024,04:31:06
918,68.6,46.0,1011.8,01/31/2024,04:32:06
933,68.6,45.0,1011.8,01/31/2024,04:33:06
930,68.6,45.0,1011.8,01/31/2024,04:34:06
952,68.6,45.0,1011.8,01/31/2024,04:35:06
920,68.6,46.0,1011.7,01/31/2024,04:36:06
931,68.6,45.0,1011.6,01/31/2024,04:37:06
916,68.6,46.0,1011.4,01/31/2024,04:38:06
908,68.6,46.0,1011.4,01/31/2024,04:39:06
933,68.6,46.0,1011.4,01/31/2024,04:40:06
930,68.6,46.0,1011.3,01/31/2024,04:41:06
926,68.6,46.0,1011.3,01/31/2024,04:42:06
927,68.6,46.0,1011.4,01/31/2024,04:43:06
924,68.6,46.0,1011.4,01/31/2024,04:44:06
915,68.6,46.0,1011.5,01/31/2024,04:45:06
911,68.6,46.0,1011.5,01/31/2024,04:46:06
917,68.6,46.0,1011.4,01/31/2024,04:47:06
949,68.6,46.0,1011.5,01/31/2024,04:48:06
919,68.6,46.0,1011.5,01/31/2024,04:49:06
915,68.6,46.0,1011.5,01/31/2024,04:50:06
916,68.6,46.0,1011.5,01/31/2024,04:51:06
917,68.6,46.0,1011.5,01/31/2024,04:52:06
918,68.6,46.0,1011.5,01/31/2024,04:53:06
908,68.6,46.0,1011.5,01/31/2024,04:54:06
902,68.6,46.0,1011.5,01/31/2024,04:55:06
936,68.6,46.0,1011.5,01/31/2024,04:56:06
932,68.6,46.0,1011.6,01/31/2024,04:57:06
926,68.6,46.0,1011.6,01/31/2024,04:58:06
938,68.6,46.0,1011.6,01/31/2024,04:59:06
912,68.6,46.0,1011.6,01/31/2024,05:00:06
901,68.6,46.0,1011.6,01/31/2024,05:01:06
927,68.5,46.0,1011.6,01/31/2024,05:02:06
913,68.5,46.0,1011.7,01/31/2024,05:03:06
908,68.6,46.0,1011.7,01/31/2024,05:04:06
880,68.5,46.0,1011.7,01/31/2024,05:05:06
916,68.5,46.0,1011.7,01/31/2024,05:06:06
909,68.5,46.0,1011.7,01/31/2024,05:07:06
909,68.5,46.0,1011.7,01/31/2024,05:08:06
911,68.5,46.0,1011.8,01/31/2024,05:09:06
882,68.5,46.0,1011.9,01/31/2024,05:10:06
921,68.5,46.0,1011.8,01/31/2024,05:11:06
912,68.5,46.0,1011.7,01/31/2024,05:12:06
911,68.5,46.0,1011.8,01/31/2024,05:13:06
882,68.5,46.0,1011.7,01/31/2024,05:14:06
919,68.5,46.0,1011.8,01/31/2024,05:15:06
890,68.5,46.0,1011.8,01/31/2024,05:16:06
918,68.5,46.0,1011.9,01/31/2024,05:17:06
904,68.5,46.0,1011.9,01/31/2024,05:18:06
900,68.5,46.0,1011.9,01/31/2024,05:19:06
925,68.5,46.0,1011.9,01/31/2024,05:20:06
897,68.5,46.0,1011.9,01/31/2024,05:21:06
916,68.5,46.0,1011.9,01/31/2024,05:22:06
889,68.5,46.0,1011.9,01/31/2024,05:23:06
889,68.5,46.0,1011.8,01/31/2024,05:24:06
891,68.5,46.0,1011.9,01/31/2024,05:25:06
894,68.5,46.0,1011.9,01/31/2024,05:26:06
917,68.5,46.0,1011.9,01/31/2024,05:27:06
910,68.5,46.0,1011.9,01/31/2024,05:28:06
907,68.5,46.0,1012.0,01/31/2024,05:29:06
891,68.5,46.0,1012.0,01/31/2024,05:30:06
902,68.4,46.0,1012.0,01/31/2024,05:31:06
914,68.5,46.0,1012.1,01/31/2024,05:32:06
910,68.5,46.0,1012.0,01/31/2024,05:33:06
867,68.5,46.0,1011.8,01/31/2024,05:34:06
897,68.5,46.0,1011.9,01/31/2024,05:35:06
895,68.4,46.0,1012.0,01/31/2024,05:36:06
891,68.5,46.0,1012.0,01/31/2024,05:37:06
908,68.4,46.0,1012.0,01/31/2024,05:38:06
879,68.4,46.0,1012.0,01/31/2024,05:39:06
899,68.4,46.0,1011.9,01/31/2024,05:40:06
889,68.4,46.0,1011.9,01/31/2024,05:41:06
893,68.4,46.0,1011.9,01/31/2024,05:42:06
901,68.4,46.0,1011.9,01/31/2024,05:43:06
896,68.4,46.0,1011.9,01/31/2024,05:44:06
892,68.4,46.0,1011.9,01/31/2024,05:45:06
868,68.4,46.0,1011.9,01/31/2024,05:46:06
893,68.4,46.0,1012.0,01/31/2024,05:47:06
912,68.4,46.0,1012.0,01/31/2024,05:48:06
859,68.4,46.0,1012.0,01/31/2024,05:49:06
895,68.3,46.0,1012.0,01/31/2024,05:50:06
904,68.4,46.0,1012.0,01/31/2024,05:51:06
895,68.3,46.0,1012.0,01/31/2024,05:52:06
889,68.3,46.0,1012.2,01/31/2024,05:53:06
911,68.4,46.0,1012.1,01/31/2024,05:54:06
870,68.3,46.0,1012.1,01/31/2024,05:55:06
875,68.3,46.0,1012.1,01/31/2024,05:56:06
888,68.3,46.0,1012.0,01/31/2024,05:57:06
879,68.3,46.0,1012.0,01/31/2024,05:58:06
894,68.3,46.0,1012.0,01/31/2024,05:59:06
861,68.3,46.0,1012.1,01/31/2024,06:00:06
856,68.3,46.0,1012.1,01/31/2024,06:01:06
880,68.3,46.0,1012.1,01/31/2024,06:02:06
884,68.2,46.0,1012.1,01/31/2024,06:03:06
885,68.3,46.0,1012.1,01/31/2024,06:04:06
886,68.3,46.0,1012.0,01/31/2024,06:05:06
888,68.2,46.0,1012.1,01/31/2024,06:06:06
867,68.2,46.0,1012.0,01/31/2024,06:07:06
866,68.2,46.0,1012.0,01/31/2024,06:08:06
872,68.2,46.0,1011.9,01/31/2024,06:09:06
880,68.2,46.0,1011.8,01/31/2024,06:10:06
869,68.2,46.0,1011.9,01/31/2024,06:11:06
873,68.2,46.0,1011.9,01/31/2024,06:12:06
855,68.2,46.0,1012.1,01/31/2024,06:13:06
871,68.2,46.0,1012.1,01/31/2024,06:14:06
876,68.2,46.0,1012.1,01/31/2024,06:15:06
863,68.2,46.0,1012.2,01/31/2024,06:16:06
870,68.2,46.0,1012.2,01/31/2024,06:17:06
866,68.1,46.0,1012.3,01/31/2024,06:18:06
842,68.2,46.0,1012.1,01/31/2024,06:19:06
877,68.2,46.0,1012.1,01/31/2024,06:20:06
862,68.2,46.0,1012.1,01/31/2024,06:21:06
875,68.2,46.0,1012.1,01/31/2024,06:22:06
880,68.2,46.0,1012.1,01/31/2024,06:23:06
854,68.2,46.0,1011.9,01/31/2024,06:24:06
876,68.2,46.0,1011.8,01/31/2024,06:25:06
870,68.2,46.0,1011.9,01/31/2024,06:26:06
866,68.2,46.0,1011.8,01/31/2024,06:27:06
869,68.2,46.0,1011.7,01/31/2024,06:28:06
857,68.2,46.0,1011.7,01/31/2024,06:29:06
876,68.2,46.0,1011.8,01/31/2024,06:30:06
854,68.2,46.0,1011.7,01/31/2024,06:31:06
849,68.2,46.0,1011.9,01/31/2024,06:32:06
861,68.2,46.0,1011.8,01/31/2024,06:33:06
867,68.2,46.0,1011.7,01/31/2024,06:34:06
858,68.2,46.0,1011.8,01/31/2024,06:35:06
845,68.2,46.0,1011.7,01/31/2024,06:36:06
845,68.2,46.0,1011.9,01/31/2024,06:37:06
862,68.2,46.0,1011.9,01/31/2024,06:38:06
866,68.2,46.0,1011.9,01/31/2024,06:39:06
879,68.2,46.0,1011.9,01/31/2024,06:40:06
873,68.1,46.0,1011.9,01/31/2024,06:41:06
860,68.1,46.0,1011.9,01/31/2024,06:42:06
872,68.1,46.0,1011.9,01/31/2024,06:43:06
878,68.1,46.0,1012.0,01/31/2024,06:44:06
883,68.2,46.0,1011.9,01/31/2024,06:45:06
870,68.2,46.0,1011.9,01/31/2024,06:46:06
867,68.1,46.0,1011.8,01/31/2024,06:47:06
861,68.1,46.0,1011.9,01/31/2024,06:48:06
872,68.1,46.0,1012.0,01/31/2024,06:49:06
861,68.1,46.0,1011.9,01/31/2024,06:50:06
885,68.1,46.0,1012.0,01/31/2024,06:51:06
876,68.1,46.0,1011.9,01/31/2024,06:52:06
884,68.1,46.0,1012.0,01/31/2024,06:53:06
882,68.1,46.0,1012.1,01/31/2024,06:54:06
869,68.1,46.0,1012.1,01/31/2024,06:55:06
875,68.0,46.0,1012.2,01/31/2024,06:56:06
912,68.1,46.0,1012.0,01/31/2024,06:57:06
906,68.1,46.0,1012.1,01/31/2024,06:58:06
876,68.1,46.0,1012.1,01/31/2024,06:59:06
870,68.1,47.0,1012.1,01/31/2024,07:00:06
905,68.1,46.0,1012.1,01/31/2024,07:01:06
891,68.0,46.0,1012.2,01/31/2024,07:02:06
908,68.1,47.0,1012.1,01/31/2024,07:03:06
891,68.1,46.0,1012.0,01/31/2024,07:04:06
893,68.1,46.0,1012.0,01/31/2024,07:05:06
889,68.1,46.0,1012.0,01/31/2024,07:06:06
876,68.1,46.0,1012.0,01/31/2024,07:07:06
884,68.0,46.0,1012.0,01/31/2024,07:08:06
885,68.0,46.0,1012.0,01/31/2024,07:09:06
884,68.0,46.0,1012.0,01/31/2024,07:10:06
891,68.0,46.0,1012.1,01/31/2024,07:11:06
880,68.0,46.0,1012.0,01/31/2024,07:12:06
879,68.1,46.0,1012.1,01/31/2024,07:13:06
883,68.0,46.0,1012.1,01/31/2024,07:14:06
886,68.0,46.0,1012.2,01/31/2024,07:15:06
864,68.0,46.0,1012.1,01/31/2024,07:16:06
897,68.0,46.0,1012.1,01/31/2024,07:17:06
883,68.0,46.0,1012.1,01/31/2024,07:18:06
877,68.0,46.0,1012.1,01/31/2024,07:19:06
890,68.0,46.0,1012.1,01/31/2024,07:20:06
882,68.1,46.0,1012.2,01/31/2024,07:21:06
870,68.0,46.0,1012.1,01/31/2024,07:22:06
889,68.0,47.0,1012.1,01/31/2024,07:23:06
889,68.1,47.0,1012.1,01/31/2024,07:24:06
927,68.2,47.0,1012.1,01/31/2024,07:25:06
921,68.3,47.0,1012.1,01/31/2024,07:26:06
911,68.3,47.0,1012.2,01/31/2024,07:27:06
899,68.2,47.0,1012.2,01/31/2024,07:28:06
898,68.2,47.0,1012.2,01/31/2024,07:29:06
903,68.2,47.0,1012.3,01/31/2024,07:30:06
882,68.2,47.0,1012.3,01/31/2024,07:31:06
903,68.2,47.0,1012.2,01/31/2024,07:32:06
922,68.2,47.0,1012.2,01/31/2024,07:33:06
946,68.2,47.0,1012.2,01/31/2024,07:34:06
991,68.3,47.0,1012.2,01/31/2024,07:35:05
1025,68.4,47.0,1012.2,01/31/2024,07:36:06
999,68.5,47.0,1012.2,01/31/2024,07:37:05
999,68.5,47.0,1012.3,01/31/2024,07:38:05
993,68.6,47.0,1012.2,01/31/2024,07:39:05
994,68.6,47.0,1012.3,01/31/2024,07:40:05
1008,68.5,47.0,1012.1,01/31/2024,07:41:05
1019,68.5,47.0,1012.2,01/31/2024,07:42:05
1053,68.6,47.0,1012.3,01/31/2024,07:43:05
1060,68.6,47.0,1012.4,01/31/2024,07:44:05
1097,68.7,47.0,1012.3,01/31/2024,07:45:05
1073,68.7,47.0,1012.4,01/31/2024,07:46:05
1107,68.7,47.0,1012.3,01/31/2024,07:47:05
1081,68.7,47.0,1012.4,01/31/2024,07:48:05
1085,68.7,47.0,1012.5,01/31/2024,07:49:05
1056,68.7,47.0,1012.2,01/31/2024,07:50:05
1078,68.7,47.0,1012.3,01/31/2024,07:51:06
1040,68.7,47.0,1012.3,01/31/2024,07:52:06
1076,68.7,47.0,1012.3,01/31/2024,07:53:06
1098,68.7,47.0,1012.2,01/31/2024,07:54:06
1083,68.7,47.0,1012.2,01/31/2024,07:55:06
1062,68.7,47.0,1012.2,01/31/2024,07:56:06
1038,68.8,47.0,1012.3,01/31/2024,07:57:06
1000,68.7,47.0,1012.3,01/31/2024,07:58:06
996,68.6,47.0,1012.3,01/31/2024,07:59:06
948,68.6,47.0,1012.3,01/31/2024,08:00:06
923,68.5,47.0,1012.3,01/31/2024,08:01:06
955,68.5,47.0,1012.3,01/31/2024,08:02:06
940,68.5,47.0,1012.2,01/31/2024,08:03:06
926,68.5,46.0,1012.4,01/31/2024,08:04:06
858,68.5,46.0,1012.3,01/31/2024,08:05:06
863,68.5,46.0,1012.3,01/31/2024,08:06:05
866,68.5,46.0,1012.4,01/31/2024,08:07:05
878,68.5,46.0,1012.3,01/31/2024,08:08:05
866,68.4,46.0,1012.3,01/31/2024,08:09:05
869,68.2,46.0,1012.3,01/31/2024,08:10:05
862,68.2,46.0,1012.3,01/31/2024,08:11:05
835,68.1,46.0,1012.4,01/31/2024,08:12:05
819,68.0,46.0,1012.4,01/31/2024,08:13:05
834,68.0,46.0,1012.3,01/31/2024,08:14:05
802,67.9,46.0,1012.4,01/31/2024,08:15:05
797,67.9,46.0,1012.4,01/31/2024,08:16:05
831,67.8,46.0,1012.3,01/31/2024,08:17:05
811,67.8,46.0,1012.5,01/31/2024,08:18:05
831,67.9,46.0,1012.4,01/31/2024,08:19:05
858,67.8,46.0,1012.4,01/31/2024,08:20:05
847,67.8,46.0,1012.3,01/31/2024,08:21:05
839,67.8,46.0,1012.3,01/31/2024,08:22:05
847,67.8,46.0,1012.3,01/31/2024,08:23:05
834,67.8,46.0,1012.3,01/31/2024,08:24:05
849,67.8,46.0,1012.3,01/31/2024,08:25:05
864,67.8,46.0,1012.3,01/31/2024,08:26:04
860,67.8,46.0,1012.3,01/31/2024,08:27:04
846,67.8,46.0,1012.3,01/31/2024,08:28:04
825,67.8,46.0,1012.4,01/31/2024,08:29:04
826,67.8,46.0,1012.5,01/31/2024,08:30:04
801,67.8,46.0,1012.3,01/31/2024,08:31:04
794,67.7,46.0,1012.3,01/31/2024,08:32:04
784,67.7,46.0,1012.2,01/31/2024,08:33:04
792,67.6,46.0,1012.2,01/31/2024,08:34:04
782,67.6,46.0,1012.4,01/31/2024,08:35:04
766,67.6,46.0,1012.3,01/31/2024,08:36:04
753,67.5,46.0,1012.4,01/31/2024,08:37:04
770,67.5,46.0,1012.4,01/31/2024,08:38:04
772,67.5,46.0,1012.3,01/31/2024,08:39:04
757,67.5,46.0,1012.4,01/31/2024,08:40:04
750,67.5,46.0,1012.5,01/31/2024,08:41:04
791,67.5,46.0,1012.4,01/31/2024,08:42:04
790,67.4,46.0,1012.4,01/31/2024,08:43:04
755,67.5,46.0,1012.5,01/31/2024,08:44:04
780,67.4,46.0,1012.3,01/31/2024,08:45:04
795,67.4,46.0,1012.5,01/31/2024,08:46:04
806,67.5,46.0,1012.5,01/31/2024,08:47:04
788,67.4,46.0,1012.5,01/31/2024,08:48:04
813,67.5,46.0,1012.5,01/31/2024,08:49:04
796,67.5,46.0,1012.4,01/31/2024,08:50:04
789,67.5,46.0,1012.4,01/31/2024,08:51:04
798,67.5,46.0,1012.4,01/31/2024,08:52:04
807,67.5,46.0,1012.4,01/31/2024,08:53:04
808,67.4,46.0,1012.3,01/31/2024,08:54:04
807,67.5,46.0,1012.4,01/31/2024,08:55:04
825,67.5,46.0,1012.4,01/31/2024,08:56:04
826,67.4,46.0,1012.4,01/31/2024,08:57:04
815,67.4,46.0,1012.4,01/31/2024,08:58:04
817,67.4,46.0,1012.3,01/31/2024,08:59:04
808,67.5,46.0,1012.4,01/31/2024,09:00:04
814,67.4,46.0,1012.5,01/31/2024,09:01:04
824,67.4,46.0,1012.4,01/31/2024,09:02:04
787,67.4,46.0,1012.4,01/31/2024,09:03:04
821,67.4,46.0,1012.5,01/31/2024,09:04:04
784,67.4,46.0,1012.4,01/31/2024,09:05:04
794,67.4,46.0,1012.5,01/31/2024,09:06:04
803,67.4,46.0,1012.4,01/31/2024,09:07:04
791,67.4,46.0,1012.4,01/31/2024,09:08:04
779,67.4,46.0,1012.5,01/31/2024,09:09:04
802,67.4,46.0,1012.5,01/31/2024,09:10:04
790,67.3,46.0,1012.5,01/31/2024,09:11:04
799,67.4,46.0,1012.5,01/31/2024,09:12:04
800,67.4,46.0,1012.5,01/31/2024,09:13:04
814,67.3,46.0,1012.5,01/31/2024,09:14:04
789,67.3,46.0,1012.5,01/31/2024,09:15:04
801,67.3,46.0,1012.6,01/31/2024,09:16:04
798,67.4,46.0,1012.6,01/31/2024,09:17:39
836,67.5,46.0,1012.6,01/31/2024,09:18:39
819,67.5,46.0,1012.6,01/31/2024,09:19:39
811,67.5,46.0,1012.7,01/31/2024,09:20:39
831,67.6,46.0,1012.7,01/31/2024,09:21:39
850,67.6,46.0,1012.7,01/31/2024,09:22:39
835,67.6,46.0,1012.7,01/31/2024,09:23:39
822,67.6,46.0,1012.7,01/31/2024,09:24:39
821,67.6,46.0,1012.7,01/31/2024,09:25:39
811,67.5,46.0,1012.6,01/31/2024,09:26:39
797,67.6,46.0,1012.7,01/31/2024,09:27:39
783,67.6,46.0,1012.7,01/31/2024,09:28:39
806,67.6,46.0,1012.6,01/31/2024,09:29:39
777,67.6,46.0,1012.7,01/31/2024,09:30:39
791,67.7,46.0,1012.7,01/31/2024,09:31:39
748,67.7,46.0,1012.6,01/31/2024,09:32:39
746,67.8,46.0,1012.8,01/31/2024,09:33:39
789,67.7,46.0,1012.7,01/31/2024,09:34:39
771,67.8,46.0,1012.8,01/31/2024,09:35:39
770,67.8,45.0,1012.8,01/31/2024,09:36:39
776,67.8,45.0,1012.8,01/31/2024,09:37:39
774,67.8,45.0,1012.8,01/31/2024,09:38:39
764,67.9,45.0,1012.8,01/31/2024,09:39:39
753,67.9,45.0,1012.8,01/31/2024,09:40:39
763,67.8,45.0,1012.8,01/31/2024,09:41:39
733,67.8,45.0,1012.9,01/31/2024,09:42:39
755,67.9,45.0,1012.8,01/31/2024,09:43:39
756,68.0,45.0,1012.8,01/31/2024,09:44:39
731,67.9,45.0,1012.8,01/31/2024,09:45:39
735,68.0,45.0,1012.8,01/31/2024,09:46:39
729,68.1,45.0,1012.7,01/31/2024,09:47:39
724,68.2,45.0,1012.8,01/31/2024,09:48:39
700,68.4,45.0,1012.8,01/31/2024,09:49:39
719,68.5,45.0,1012.8,01/31/2024,09:50:39
713,68.6,44.0,1012.8,01/31/2024,09:51:39
723,68.7,44.0,1012.8,01/31/2024,09:52:39
706,68.8,44.0,1012.9,01/31/2024,09:53:39
698,69.0,44.0,1012.8,01/31/2024,09:54:39
709,69.1,44.0,1012.9,01/31/2024,09:55:39
709,69.2,44.0,1012.8,01/31/2024,09:56:39
683,69.2,43.0,1012.9,01/31/2024,09:57:39
664,69.3,43.0,1012.8,01/31/2024,09:58:39
680,69.3,43.0,1012.8,01/31/2024,09:59:39
676,69.3,43.0,1012.8,01/31/2024,10:00:39
664,69.4,43.0,1012.8,01/31/2024,10:01:39
683,69.5,43.0,1012.8,01/31/2024,10:02:39
671,69.5,43.0,1012.8,01/31/2024,10:03:39
670,69.5,43.0,1012.9,01/31/2024,10:04:39
674,69.7,43.0,1012.9,01/31/2024,10:05:39
690,69.8,43.0,1012.9,01/31/2024,10:06:39
687,69.8,43.0,1012.8,01/31/2024,10:07:39
690,70.0,43.0,1013.0,01/31/2024,10:08:39
690,70.0,43.0,1012.8,01/31/2024,10:09:39
670,70.2,43.0,1012.8,01/31/2024,10:10:39
688,70.2,42.0,1012.9,01/31/2024,10:11:39
670,70.3,42.0,1012.8,01/31/2024,10:12:39
667,70.3,42.0,1012.9,01/31/2024,10:13:39
665,70.4,42.0,1013.0,01/31/2024,10:14:39
663,70.5,42.0,1012.9,01/31/2024,10:15:39
694,70.6,42.0,1013.1,01/31/2024,10:16:39
